id_municipio,grupo,alvo_alfabetizado
2200905,2,0.3
2201002,2,0.9814814814814815
2201051,1,0.6987951807228916
2201101,1,0.45081967213114754
2201150,1,0.8159203980099502
2201176,2,0.9318181818181818
2201200,2,0.599640933572711
2201408,2,0.4
2201507,2,0.46634615384615385
2201556,3,0.8947368421052632
2201606,2,0.6846846846846847
2201705,2,0.4339622641509434
2201739,2,0.8173076923076923
2201770,2,0.4666666666666667
2201903,3,0.9894736842105263
2201919,2,0.7567567567567568
2201929,2,0.3595505617977528
2201945,2,0.7777777777777778
2201960,2,0.425531914893617
2201988,2,0.9534883720930233
2202000,1,0.6174496644295302
2202026,2,0.9830508474576272
2202059,2,0.5238095238095238
2202083,1,0.6267605633802817
2202109,2,1.0
2202117,2,0.5882352941176471
2202133,2,0.9583333333333334
2202174,1,0.6333333333333333
2202208,2,0.5491071428571429
2202251,2,0.8717948717948718
2202307,2,0.37
2202406,2,0.5401459854014599
2202455,2,0.7735849056603774
2202505,1,0.4830508474576271
2202539,1,0.6666666666666666
2202554,2,0.5892857142857143
2202604,2,0.8263473053892215
2202653,1,0.46511627906976744
2202703,1,0.839622641509434
2202711,2,0.6
2202729,2,0.8765432098765432
2202737,2,0.9452054794520548
2202752,2,0.890625
2202778,2,0.42857142857142855
2202802,2,0.7096774193548387
2202851,2,0.6136363636363636
2202901,2,0.376425855513308
2203008,1,0.7954545454545454
2203206,2,0.8102189781021898
2203230,2,0.9230769230769231
2203255,1,0.2682926829268293
2203271,2,0.4794520547945205
2203305,3,0.7326732673267327
2203354,2,0.11363636363636363
2203404,2,0.7671232876712328
2203420,2,0.8222222222222222
2203453,2,0.8727272727272727
2203503,2,0.5108695652173914
2203602,2,0.6585365853658537
2203701,1,0.7294685990338164
2203800,2,0.4444444444444444
2203909,3,0.5361216730038023
2204006,2,0.8421052631578947
2204105,2,0.3225806451612903
2204204,2,0.47619047619047616
2204303,2,0.9659090909090909
2204352,2,0.5348837209302325
2204402,1,0.3897058823529412
2204501,2,0.6796875
2204600,2,0.82
2204659,1,0.33783783783783783
2204709,2,0.6721311475409836
2204808,2,0.9583333333333334
2204907,2,0.34444444444444444
2205003,2,0.7380952380952381
2205102,2,0.859375
2205151,2,0.8431372549019608
2205201,1,0.5914634146341463
2205250,2,0.7647058823529411
2205276,2,0.9512195121951219
2205300,2,0.7543859649122807
2205359,2,0.967741935483871
2205409,2,0.8128342245989305
2205458,2,0.4444444444444444
2205508,2,0.43015521064301554
2205516,2,0.7209302325581395
2205532,2,0.9836065573770492
2205540,2,0.8823529411764706
2205557,1,0.5851063829787234
2205565,2,0.5925925925925926
