id_municipio,municipio,uf,regiao,n_alunos,taxa_prevista,taxa_observada,erro_padrao,residuo,residuo_z,risco
2408805,Parazinho,RN,Nordeste,60,0.39406459285675915,0.31666666666666665,0.06262815712422992,-0.0773979261900925,-1.2358327267488505,0.6059354071432408
2112506,Tutóia,MA,Nordeste,637,0.39418414657232703,0.5792778649921507,0.019271994016141145,0.1850937184198237,9.60428475978145,0.605815853427673
2102754,Capinzal do Norte,MA,Nordeste,101,0.3944521851746467,0.9108910891089109,0.04854513094815744,0.5164389039342643,10.638325489033747,0.6055478148253532
2709004,Tanque d'Arca,AL,Nordeste,75,0.3946008238658678,0.5333333333333333,0.0564249625791865,0.13873250946746551,2.4587080456237613,0.6053991761341322
2517209,Vieirópolis,PB,Nordeste,39,0.3948285322605644,0.6410256410256411,0.07823069052442735,0.24619710876507667,3.1470655201260453,0.6051714677394355
1507300,São Félix do Xingu,PA,Norte,704,0.39483146268840275,0.3125,0.01839188249260261,-0.08233146268840275,-4.476510912981161,0.6051685373115973
1506500,Santa Isabel do Pará,PA,Norte,766,0.39488463832303017,0.34073107049608353,0.017658728957315496,-0.054153567826946636,-3.0666741619878817,0.6051153616769698
2708907,Satuba,AL,Nordeste,269,0.39494298832362884,0.550185873605948,0.029783524545978015,0.1552428852823191,5.212374547635035,0.6050570116763712
2910008,Dário Meira,BA,Nordeste,112,0.39497475444893915,0.4107142857142857,0.04604490147722894,0.01573953126534655,0.34183005632296515,0.6050252455510609
2916807,Itarantim,BA,Nordeste,112,0.3953763016005782,0.4107142857142857,0.046185395102972746,0.015337984113707515,0.3320959814138361,0.6046236983994218
2901106,Amélia Rodrigues,BA,Nordeste,140,0.39559258399810615,0.4714285714285714,0.041318265500889476,0.07583598743046527,1.8354107199594987,0.6044074160018938
2915601,Itamaraju,BA,Nordeste,556,0.39566656592809407,0.37410071942446044,0.020729592471437578,-0.021565846503633634,-1.0403410744011632,0.604333434071906
2903953,Bom Jesus da Serra,BA,Nordeste,90,0.39575887380380387,0.24444444444444444,0.05146321095442166,-0.15131442935935943,-2.9402446243272866,0.6042411261961962
2701357,Campestre,AL,Nordeste,97,0.39582547483944586,0.6185567010309279,0.04959587891768963,0.222731226191482,4.490922049413248,0.6041745251605541
2910404,Encruzilhada,BA,Nordeste,153,0.39585021029038125,0.37254901960784315,0.039502762225351526,-0.02330119068253811,-0.589862312655802,0.6041497897096187
2904407,Brejolândia,BA,Nordeste,94,0.3960037304101465,0.40425531914893614,0.05038939398486588,0.008251588738789617,0.1637564591721013,0.6039962695898535
1720903,Taguatinga,TO,Norte,173,0.39607448444635296,0.42196531791907516,0.03716926001303111,0.025890833472722197,0.6965657498601041,0.603925515553647
1600279,Laranjal do Jari,AP,Norte,539,0.3961036252556218,0.4007421150278293,0.021030111624054482,0.004638489772207488,0.22056420123333678,0.6038963747443782
2406007,José da Penha,RN,Nordeste,42,0.3961407753698666,0.5,0.07525035698552614,0.10385922463013342,1.3801824840526669,0.6038592246301334
5004403,Inocência,MS,Centro-Oeste,122,0.39614576477298913,0.5163934426229508,0.04422875898152693,0.12024767784996171,2.718766716927004,0.6038542352270109
2701902,Chã Preta,AL,Nordeste,56,0.3961502465284677,0.5178571428571429,0.06518211098869778,0.12170689632867521,1.8671824904501562,0.6038497534715324
2801009,Campo do Brito,SE,Nordeste,124,0.3965183152052355,0.3548387096774194,0.04379361659882045,-0.04167960552781613,-0.95172787188667,0.6034816847947645
1507607,São Miguel do Guamá,PA,Norte,676,0.39665847589496767,0.5029585798816568,0.018810312598738298,0.10630010398668915,5.65116094847989,0.6033415241050324
2914703,Itaberaba,BA,Nordeste,375,0.3967557753568588,0.4106666666666667,0.025252478100929607,0.013910891309807882,0.5508723244589523,0.6032442246431412
5001508,Bandeirantes,MS,Centro-Oeste,128,0.39691403511902823,0.5234375,0.04323000074762178,0.12652346488097177,2.9267513923865067,0.6030859648809718
1709302,Guaraí,TO,Norte,209,0.396948445257114,0.4784688995215311,0.033836909478321756,0.08152045426441712,2.4092169031171333,0.6030515547428861
2102200,Buriti,MA,Nordeste,251,0.3974034023210178,0.2908366533864542,0.030861050096621385,-0.10656674893456358,-3.453114803317413,0.6025965976789822
2401800,Brejinho,RN,Nordeste,103,0.39748930828455237,0.5339805825242718,0.047925132171887846,0.13649127423971946,2.8480103873304112,0.6025106917154477
2917359,Jaborandi,BA,Nordeste,95,0.39766809857804136,0.43157894736842106,0.05014516619357767,0.0339108487903797,0.6762535926089487,0.6023319014219586
2923308,Ouriçangas,BA,Nordeste,85,0.39769585965762155,0.5058823529411764,0.05301199120089336,0.1081864932835549,2.04079286276143,0.6023041403423784
1502103,Cametá,PA,Norte,1141,0.3982203368957732,0.39526730937773885,0.014482761544190191,-0.0029530275180343346,-0.20389947794306892,0.6017796631042268
3125002,Ewbank da Câmara,MG,Sudeste,59,0.3984486586720409,0.6440677966101694,0.06369125203591666,0.24561913793812856,3.856403039456964,0.6015513413279592
2112308,Tuntum,MA,Nordeste,298,0.3985016991230317,0.6610738255033557,0.02833036297283459,0.262572126380324,9.268223165093193,0.6014983008769683
3304144,Queimados,RJ,Sudeste,1260,0.3986496438832846,0.38095238095238093,0.01379208316567439,-0.01769726293090368,-1.2831464774624086,0.6013503561167154
2111805,Sítio Novo,MA,Nordeste,250,0.3987566793948498,0.54,0.030854333404656487,0.1412433206051502,4.577746624849591,0.6012433206051502
2500700,São João do Rio do Peixe,PB,Nordeste,113,0.39902321588672424,0.7345132743362832,0.04603039393488745,0.335490058449559,7.288446388795376,0.6009767841132758
2403103,Currais Novos,RN,Nordeste,257,0.3991418517003621,0.46303501945525294,0.030531295658140375,0.06389316775489084,2.0927106556598227,0.6008581482996379
3304102,Porciúncula,RJ,Sudeste,123,0.39923892493274765,0.5284552845528455,0.044144661101009675,0.12921635962009786,2.927111827281475,0.6007610750672523
1501600,Bonito,PA,Norte,86,0.3995129801149685,0.32558139534883723,0.05276166068593435,-0.07393158476613126,-1.4012368792978604,0.6004870198850315
2924801,Piritiba,BA,Nordeste,138,0.3995617378878738,0.4057971014492754,0.04152486654440294,0.006235363561401586,0.1501597495740065,0.6004382621121263
3302858,Mesquita,RJ,Sudeste,1227,0.39961346254686214,0.3545232273838631,0.01397792995485907,-0.04509023516299904,-3.2258163625526373,0.6003865374531379
2202539,Caraúbas do Piauí,PI,Nordeste,78,0.39981522820872967,0.6666666666666666,0.055379167007452296,0.26685143845793696,4.818624997050374,0.6001847717912703
2918209,Jiquiriçá,BA,Nordeste,45,0.3999880174762305,0.4666666666666667,0.07297027114599787,0.0666786491904362,0.9137782845431192,0.6000119825237695
5007208,Rio Brilhante,MS,Centro-Oeste,569,0.40010418032886946,0.5272407732864675,0.020533088747114972,0.127136592957598,6.191790944042039,0.5998958196711306
2704708,Marechal Deodoro,AL,Nordeste,869,0.40018623573135015,0.46029919447640966,0.01660659543033533,0.06011295874505951,3.6198243641951398,0.5998137642686499
2901205,Anagé,BA,Nordeste,115,0.40047695874586725,0.3217391304347826,0.04565600124925887,-0.07873782831108467,-1.7245887978935257,0.5995230412541328
1503200,Igarapé-Açu,PA,Norte,303,0.40063084515795433,0.46534653465346537,0.028003668995988457,0.06471568949551104,2.310971805329566,0.5993691548420457
3149150,Pedras de Maria da Cruz,MG,Sudeste,75,0.4007015444019374,0.49333333333333335,0.05655583785005664,0.09263178893139595,1.6378820021548524,0.5992984555980626
2924652,Pintadas,BA,Nordeste,79,0.40081974111022667,0.5569620253164557,0.05503248100973388,0.156142284206229,2.8372750299702334,0.5991802588897733
2408003,Mossoró,RN,Nordeste,1621,0.4011110455363907,0.44540407156076495,0.012169553457751925,0.04429302602437424,3.6396591031990475,0.5988889544636093
2916906,Itiruçu,BA,Nordeste,60,0.40148955274560094,0.3,0.063111563483937,-0.10148955274560095,-1.6080975837562925,0.5985104472543991
2409902,Pendências,RN,Nordeste,115,0.4015717589705487,0.3391304347826087,0.04557537617217113,-0.06244132418794002,-1.3700671158928894,0.5984282410294512
2932002,Uauá,BA,Nordeste,216,0.4019434251154059,0.4027777777777778,0.033329681203617165,0.0008343526623719177,0.025033322619400514,0.5980565748845941
4301107,Arroio dos Ratos,RS,Sul,130,0.4020416586503757,0.4076923076923077,0.04280888617348856,0.0056506490419319655,0.13199710497096276,0.5979583413496243
3140852,Matias Cardoso,MG,Sudeste,112,0.4021553765529993,0.3125,0.046316210411546155,-0.08965537655299932,-1.9357234919774255,0.5978446234470007
2703403,Jacaré dos Homens,AL,Nordeste,75,0.4026064793140373,0.5466666666666666,0.056534471590924146,0.14406018735262932,2.548183140279961,0.5973935206859626
1507953,Tailândia,PA,Norte,1000,0.4028123403240404,0.383,0.015497778258796186,-0.01981234032404039,-1.278398748078316,0.5971876596759595
2911303,Gentio do Ouro,BA,Nordeste,81,0.4028147035378099,0.5432098765432098,0.05438809285336325,0.14039517300539994,2.5813586327419493,0.5971852964621901
2101509,Barão de Grajaú,MA,Nordeste,120,0.40315994513081477,0.525,0.04475565822228182,0.12184005486918525,2.722338575919471,0.5968400548691852
2902401,Aurelino Leal,BA,Nordeste,122,0.4034339341335,0.3360655737704918,0.04438566553536892,-0.0673683603630082,-1.5177954312597928,0.5965660658665
2801900,Cumbe,SE,Nordeste,33,0.4035326607403726,0.5454545454545454,0.08511442692145019,0.14192188471417283,1.6674245465477753,0.5964673392596274
2906907,Caravelas,BA,Nordeste,225,0.4039677471711758,0.49777777777777776,0.03267661563157997,0.09381003060660198,2.8708612808708462,0.5960322528288242
2100055,Açailândia,MA,Nordeste,1208,0.40408933327837665,0.6291390728476821,0.014104870164468559,0.22504973956930546,15.95546339279507,0.5959106667216234
2206209,Miguel Alves,PI,Nordeste,329,0.40415759367464027,0.60790273556231,0.02701695483269425,0.20374514188766973,7.541380705167777,0.5958424063253598
2802007,Divina Pastora,SE,Nordeste,51,0.4048275058712899,0.19607843137254902,0.06862589975418322,-0.2087490744987409,-3.0418409849120587,0.5951724941287101
1500909,Augusto Corrêa,PA,Norte,512,0.4048719721476409,0.453125,0.02167728632149966,0.048253027852359076,2.22597179078183,0.5951280278523591
2405306,Boa Saúde,RN,Nordeste,41,0.40493898798809913,0.21951219512195122,0.0766276079606833,-0.1854267928661479,-2.4198431583730002,0.5950610120119009
5004304,Iguatemi,MS,Centro-Oeste,241,0.40499067073355705,0.6016597510373444,0.031590260350061294,0.19666908030378732,6.225623914600176,0.5950093292664429
1505494,Palestina do Pará,PA,Norte,57,0.4050374013035937,0.43859649122807015,0.06486523004543944,0.033559089924476426,0.5173663902982782,0.5949625986964062
2407401,Martins,RN,Nordeste,90,0.4053253935064874,0.5555555555555556,0.051607268269132776,0.1502301620490682,2.9110272077494077,0.5946746064935127
2931202,Taperoá,BA,Nordeste,141,0.4056008370535845,0.475177304964539,0.04129213834218525,0.06957646791095451,1.684980984379614,0.5943991629464155
5103437,Curvelândia,MT,Centro-Oeste,71,0.4058546312242876,0.9295774647887324,0.05823277272002375,0.5237228335644448,8.993609768204616,0.5941453687757123
2706505,Passo de Camaragibe,AL,Nordeste,172,0.4059150603725692,0.32558139534883723,0.03741644926810852,-0.08033366502373196,-2.147014657860746,0.5940849396274308
1302553,Manaquiri,AM,Norte,186,0.40598642284367054,0.22043010752688172,0.03598795922857207,-0.18555631531678882,-5.156066620456469,0.5940135771563295
2927408,Salvador,BA,Nordeste,12158,0.4060454030337008,0.3685639085375884,0.004452010893378839,-0.03748149449611238,-8.419003320916387,0.5939545969662992
2112100,Timbiras,MA,Nordeste,293,0.4062965271337669,0.44368600682593856,0.028655175858365228,0.03738947969217166,1.3048071970305724,0.5937034728662332
2916104,Itaparica,BA,Nordeste,210,0.40634271864657023,0.2857142857142857,0.033856063608646805,-0.12062843293228454,-3.562978683129487,0.5936572813534298
2502607,Igaracy,PB,Nordeste,49,0.4064480044254485,0.7959183673469388,0.0696986616409772,0.3894703629214903,5.587917382512738,0.5935519955745515
2509107,Mari,PB,Nordeste,189,0.40659481272016,0.708994708994709,0.03571415780357145,0.30239989627454894,8.467227421062374,0.59340518727984
2410900,Riachuelo,RN,Nordeste,79,0.4070358130816811,0.27848101265822783,0.05507413499502897,-0.12855480042345324,-2.334213700043708,0.5929641869183189
1500107,Abaetetuba,PA,Norte,1270,0.4071744010663129,0.3653543307086614,0.01378193505518892,-0.041820070357651506,-3.034412090188031,0.592825598933687
2922730,Nova Fátima,BA,Nordeste,47,0.4071865247731874,0.3191489361702128,0.07149846375314113,-0.08803758860297461,-1.2313214016309109,0.5928134752268126
3302007,Itaguaí,RJ,Sudeste,1455,0.40744865002872666,0.41993127147766324,0.012877801435504306,0.012482621448936582,0.9693130858907169,0.5925513499712733
3169604,Tupaciguara,MG,Sudeste,227,0.40766799347002647,0.5859030837004405,0.032601047909505625,0.17823509023041406,5.467158317277443,0.5923320065299735
2705705,Olho d'Água das Flores,AL,Nordeste,276,0.4076814122918515,0.4528985507246377,0.029561721794027995,0.045217138432786186,1.5295840596781771,0.5923185877081485
2103604,Coroatá,MA,Nordeste,553,0.40775131868023085,0.5587703435804702,0.02088811306873432,0.15101902490023933,7.229902691703022,0.5922486813197692
2209351,Santana do Piauí,PI,Nordeste,40,0.4077718442115466,0.675,0.0774599198306684,0.26722815578845344,3.449889392767624,0.5922281557884534
2927705,Santa Cruz Cabrália,BA,Nordeste,364,0.4078313252871826,0.37362637362637363,0.02573310322173906,-0.03420495166080895,-1.329219852190736,0.5921686747128174
2705002,Mata Grande,AL,Nordeste,120,0.4078470452503399,0.425,0.04483702162639421,0.01715295474966011,0.3825623140758011,0.5921529547496601
3171030,Verdelândia,MG,Sudeste,90,0.4078625516667434,0.4666666666666667,0.0517448341607614,0.058804114999923274,1.1364248422795216,0.5921374483332567
5106828,Porto Esperidião,MT,Centro-Oeste,141,0.4079175164118427,0.49645390070921985,0.04126343425829845,0.08853638429737715,2.145637799877786,0.5920824835881573
2928901,São Desidério,BA,Nordeste,307,0.40832489724665505,0.5407166123778502,0.028009354077655927,0.13239171513119513,4.726696473047509,0.5916751027533449
3101706,Almenara,MG,Sudeste,408,0.4083460575283875,0.5490196078431373,0.024298877542434816,0.14067355031474982,5.789302409919217,0.5916539424716125
2919926,Madre de Deus,BA,Nordeste,186,0.40854706678676855,0.25806451612903225,0.036035525977505756,-0.1504825506577363,-4.17594988766561,0.5914529332132314
1506609,Santa Maria do Pará,PA,Norte,237,0.40872296672598757,0.4008438818565401,0.03188864025374929,-0.007879084869447495,-0.24708124293638126,0.5912770332740125
2401008,Apodi,RN,Nordeste,195,0.40894317054357177,0.4461538461538462,0.035167256021534136,0.03721067561027441,1.0581057443745119,0.5910568294564282
2925956,Rafael Jambeiro,BA,Nordeste,173,0.40894784092731695,0.3352601156069364,0.037300101322671794,-0.07368772532038054,-1.975536867391606,0.591052159072683
5003504,Douradina,MS,Centro-Oeste,51,0.4090243676040899,0.6862745098039216,0.06880342848847286,0.2772501421998317,4.0295977728243795,0.5909756323959101
5003207,Corumbá,MS,Centro-Oeste,1250,0.4091099394573768,0.3848,0.01389137896600927,-0.024309939457376806,-1.7500018908749555,0.5908900605426233
3139300,Manga,MG,Sudeste,201,0.40915673263965824,0.4228855721393035,0.034367304697253305,0.013728839499645262,0.39947384936306907,0.5908432673603418
2930766,Sítio do Quinto,BA,Nordeste,73,0.4093337132501917,0.4246575342465753,0.05744667531380189,0.01532382099638363,0.2667486136086625,0.5906662867498083
2108405,Peri Mirim,MA,Nordeste,84,0.4095443156539683,0.6071428571428571,0.05343540443995896,0.19759854148888878,3.697895497561252,0.5904556843460317
2411403,Santana do Matos,RN,Nordeste,59,0.40957091167070697,0.5932203389830508,0.06371455381043925,0.18364942731234385,2.8823779863346384,0.5904290883292931
2904001,Boninal,BA,Nordeste,96,0.4098925447166734,0.4895833333333333,0.05013716467398171,0.0796907886166599,1.5894554296169607,0.5901074552833265
2913200,Ibotirama,BA,Nordeste,289,0.40993086022158065,0.328719723183391,0.028862079505785208,-0.08121113703818966,-2.8137659665829498,0.5900691397784193
2803302,Japaratuba,SE,Nordeste,167,0.410029111020515,0.5808383233532934,0.038014799700076166,0.17080921233277846,4.493229312804619,0.589970888979485
2110708,São Domingos do Maranhão,MA,Nordeste,348,0.4101149941349005,0.49712643678160917,0.026318527629617734,0.08701144264670868,3.3060908220712832,0.5898850058650995
2902658,Banzaê,BA,Nordeste,150,0.4102000603241163,0.26666666666666666,0.03934120293052768,-0.14353339365744966,-3.648424119387354,0.5897999396758837
2104404,Gonçalves Dias,MA,Nordeste,94,0.41033610484157157,0.6595744680851063,0.05070952865629576,0.24923836324353477,4.915020309749832,0.5896638951584284
3301009,Campos dos Goytacazes,RJ,Sudeste,3954,0.4106395986120924,0.39580171977744055,0.007821602043049712,-0.014837878834651874,-1.8970383244998814,0.5893604013879076
5004908,Jaraguari,MS,Centro-Oeste,87,0.4107776342762742,0.4482758620689655,0.05267942155380524,0.03749822779269135,0.7118192775596776,0.5892223657237259
2804102,Moita Bonita,SE,Nordeste,90,0.410867597169048,0.5777777777777777,0.05181913981691142,0.1669101806087297,3.221014111744436,0.5891324028309519
2917300,Ituberá,BA,Nordeste,120,0.4109631633895373,0.2916666666666667,0.044892797985125216,-0.11929649672287063,-2.6573638106138615,0.5890368366104627
2904100,Boquira,BA,Nordeste,100,0.4111765375928991,0.32,0.04905906665412123,-0.09117653759289912,-1.8585053449083462,0.5888234624071009
2925105,Poções,BA,Nordeste,389,0.41124995851699986,0.42930591259640105,0.024939624393112442,0.018055954079401193,0.7239866084104977,0.5887500414830001
1501808,Breves,PA,Norte,990,0.4113552249383641,0.5666666666666667,0.015614723906682813,0.15531144172830258,9.946473767738677,0.5886447750616359
2500536,Alcantil,PB,Nordeste,87,0.41140682246545623,0.45977011494252873,0.052668189820154566,0.048363292477072495,0.9182638067155535,0.5885931775345438
2700607,Barra de São Miguel,AL,Nordeste,122,0.41153051881141595,0.38524590163934425,0.04450803621867815,-0.0262846171720717,-0.5905589058777918,0.588469481188584
5005004,Jardim,MS,Centro-Oeste,360,0.4117406741235834,0.5416666666666666,0.02591830384462585,0.12992599254308324,5.012904907742385,0.5882593258764166
3116902,Comendador Gomes,MG,Sudeste,39,0.41189547196974263,0.7435897435897436,0.07879238972375853,0.331694271620001,4.20972473081349,0.5881045280302574
1502707,Conceição do Araguaia,PA,Norte,506,0.4120394785985336,0.5158102766798419,0.02187324512979704,0.10377079808130829,4.744188503604594,0.5879605214014664
2701803,Carneiros,AL,Nordeste,157,0.4122459710655272,0.3885350318471338,0.03920027027317388,-0.0237109392183934,-0.6048667280393633,0.5877540289344728
3115458,Catuji,MG,Sudeste,114,0.41225211858348115,0.6842105263157895,0.04557615618782033,0.27195840773230834,5.967120320800241,0.5877478814165189
2610004,Palmares,PE,Nordeste,322,0.41231434038786735,0.6459627329192547,0.02741385901116922,0.2336483925313873,8.52300263294533,0.5876856596121327
2513703,Santa Rita,PB,Nordeste,930,0.41247110872184584,0.3817204301075269,0.016114503928351797,-0.03075067861431896,-1.9082609524340575,0.5875288912781542
1712009,Lajeado,TO,Norte,55,0.41251602772270407,0.38181818181818183,0.06632193728391772,-0.030697845904522236,-0.4628611159699356,0.587483972277296
1703867,Cariri do Tocantins,TO,Norte,57,0.41254311989177794,0.5263157894736842,0.06511137004574148,0.11377266958190624,1.7473548706159867,0.5874568801082221
2907509,Catu,BA,Nordeste,231,0.4127049481159299,0.3939393939393939,0.03237292389380953,-0.01876555417653597,-0.5796681893205324,0.58729505188407
4216503,São Joaquim,SC,Sul,285,0.4128318416355483,0.43859649122807015,0.029066877598564758,0.025764649592521838,0.8863920627578528,0.5871681583644517
2933109,Várzea do Poço,BA,Nordeste,55,0.4129990846155454,0.43636363636363634,0.06638052765532713,0.023364551748090934,0.3519790000677389,0.5870009153844546
1702158,Araguanã,TO,Norte,63,0.4131637718276928,0.38095238095238093,0.0619571549313335,-0.032211390875311885,-0.5198978376429881,0.5868362281723072
5107800,Santo Antônio do Leverger,MT,Centro-Oeste,153,0.41324325101052317,0.49019607843137253,0.03975954058531786,0.07695282742084936,1.9354556488327732,0.5867567489894768
2111763,Senador La Rocque,MA,Nordeste,133,0.41339684572520957,0.6466165413533834,0.04250752384409173,0.23321969562817385,5.486550957039335,0.5866031542747905
2414001,Tangará,RN,Nordeste,137,0.41383430642404123,0.40145985401459855,0.04206466895610971,-0.012374452409442682,-0.2941768642552302,0.5861656935759587
2107605,Palmeirândia,MA,Nordeste,119,0.4141918248434051,0.7058823529411765,0.04497525539772019,0.2916905280977714,6.485578025479257,0.5858081751565949
1600303,Macapá,AP,Norte,6536,0.41433812939484405,0.4548653610771114,0.006089160083830092,0.04052723168226735,6.655635773132056,0.585661870605156
4203402,Campo Belo do Sul,SC,Sul,63,0.41438184062384326,0.4603174603174603,0.0619314586401746,0.045935619693617036,0.7417170643518293,0.5856181593761567
2400208,Açu,RN,Nordeste,325,0.41455508018195325,0.40615384615384614,0.027319474507398692,-0.008401234028107107,-0.30751814153057283,0.5854449198180467
2404309,Governador Dix-Sept Rosado,RN,Nordeste,77,0.4145996811314872,0.4935064935064935,0.05586107121147075,0.0789068123750063,1.4125545870091234,0.5854003188685128
1507961,Terra Alta,PA,Norte,72,0.4146050646311203,0.5,0.05802689004368671,0.08539493536887971,1.47164418607629,0.5853949353688797
1300839,Caapiranga,AM,Norte,123,0.4146973961124011,0.3089430894308943,0.043995838712289556,-0.10575430668150676,-2.403734302534524,0.5853026038875989
2902500,Baianópolis,BA,Nordeste,142,0.4150039369575485,0.3591549295774648,0.041244453491881695,-0.05584900738008369,-1.3540974034503008,0.5849960630424516
2412401,São José do Seridó,RN,Nordeste,36,0.4150165384765758,0.5555555555555556,0.08208873512240622,0.14053901707897976,1.712037795069149,0.5849834615234242
2928604,Santo Amaro,BA,Nordeste,395,0.4150858081235185,0.369620253164557,0.02478330561847442,-0.045465554958961485,-1.8345234352059046,0.5849141918764815
2612406,Sanharó,PE,Nordeste,171,0.41511551582181816,0.6608187134502924,0.03762432835370175,0.24570319762847426,6.530434120142911,0.5848844841781818
2700706,Batalha,AL,Nordeste,146,0.4152555486873017,0.4589041095890411,0.04074124083474696,0.04364856090173941,1.0713606165994063,0.5847444513126983
5002704,Campo Grande,MS,Centro-Oeste,10001,0.415300338109677,0.5169483051694831,0.004924993571610678,0.10164796705980611,20.63920806835957,0.5846996618903231
1707108,Divinópolis do Tocantins,TO,Norte,85,0.41553364008767907,0.611764705882353,0.05337257026602368,0.19623106579467392,3.676627616331833,0.584466359912321
1701002,Ananás,TO,Norte,145,0.4158035768147345,0.46206896551724136,0.04091868001464808,0.04626538870250685,1.1306666951608593,0.5841964231852654
2923209,Oliveira dos Brejinhos,BA,Nordeste,196,0.4158935927305035,0.39285714285714285,0.03513964646214843,-0.023036449873360676,-0.6555686295300375,0.5841064072694965
2414159,Tenente Laurentino Cruz,RN,Nordeste,52,0.41590820599632294,0.38461538461538464,0.0681691634494792,-0.03129282138093831,-0.45904658055734704,0.5840917940036771
1503457,Ipixuna do Pará,PA,Norte,328,0.41612358506944785,0.4420731707317073,0.02719856910840434,0.025949585662259467,0.9540790752202131,0.5838764149305522
2606408,Gravatá,PE,Nordeste,447,0.4163433911738413,0.42953020134228187,0.023306372031378916,0.013186810168440588,0.5658027834914121,0.5836566088261588
1502509,Chaves,PA,Norte,196,0.41637936575095014,0.7397959183673469,0.03506510579512991,0.3234165526163968,9.22331603691654,0.5836206342490499
2930709,Simões Filho,BA,Nordeste,1151,0.4169129738920642,0.42137271937445697,0.014530648129359704,0.004459745482392752,0.30691992832595494,0.5830870261079357
2208403,Piripiri,PI,Nordeste,728,0.417030966562037,0.5480769230769231,0.018245536175961894,0.13104595651488615,7.182357111956864,0.582969033437963
2700300,Arapiraca,AL,Nordeste,2473,0.41724437311731394,0.438334007278609,0.009914621951159025,0.021089634161295057,2.1271243891280864,0.5827556268826861
2510006,Nazarezinho,PB,Nordeste,42,0.41727301689763135,0.6428571428571429,0.07596835213214873,0.22558412595951155,2.969448719476009,0.5827269831023687
2201507,Batalha,PI,Nordeste,208,0.4173003704351587,0.46634615384615385,0.03413845220401997,0.049045783410995136,1.4366727324919482,0.5826996295648412
2507903,Juripiranga,PB,Nordeste,110,0.4174476159732901,0.4636363636363636,0.046896377812845544,0.046188747663073515,0.984910771731752,0.58255238402671
1600600,Santana,AP,Norte,1709,0.41760067162890274,0.5318899941486249,0.011926376655187048,0.11428932251972218,9.582903997084077,0.5823993283710973
2920601,Maragogipe,BA,Nordeste,167,0.4177231835822059,0.5449101796407185,0.038118416674663286,0.12718699605851264,3.336628515922904,0.582276816417794
2402006,Caicó,RN,Nordeste,309,0.41821341085774194,0.47249190938511326,0.027916573505782808,0.05427849852737132,1.9443109132332357,0.581786589142258
2408508,Ouro Branco,RN,Nordeste,60,0.4187959562335265,0.7333333333333333,0.06367019236403251,0.3145373770998068,4.940104080437645,0.5812040437664735
2406304,Lagoa de Pedras,RN,Nordeste,49,0.4190707283976856,0.30612244897959184,0.07030169287607824,-0.11294827941809377,-1.606622469492865,0.5809292716023144
3127057,Fronteira dos Vales,MG,Sudeste,44,0.4192537390023803,0.6818181818181818,0.07415816438535015,0.2625644428158015,3.54060062020185,0.5807462609976197
2109304,Presidente Vargas,MA,Nordeste,94,0.41953362726741705,0.4787234042553192,0.0505159618134817,0.05918977698790212,1.1717044447544411,0.580466372732583
2807204,Siriri,SE,Nordeste,71,0.4196782624512787,0.5352112676056338,0.058512973761670486,0.11553300515435505,1.974485276118988,0.5803217375487213
1507706,São Sebastião da Boa Vista,PA,Norte,377,0.4197607709933281,0.47480106100795755,0.02536233678140576,0.055040290014629456,2.170158471161928,0.5802392290066719
2104800,Grajaú,MA,Nordeste,987,0.4198890151054052,0.46403242147923,0.01569208231687579,0.0441434063738248,2.8131006122974203,0.5801109848945948
2411056,Tibau,RN,Nordeste,38,0.41994853414630146,0.34210526315789475,0.07993407475254542,-0.07784327098840671,-0.9738433981926821,0.5800514658536986
3302270,Japeri,RJ,Sudeste,1085,0.4199858438380083,0.36589861751152075,0.01497752903936749,-0.05408722632648755,-3.6112249346552883,0.5800141561619917
2933174,Varzedo,BA,Nordeste,70,0.42025546742997966,0.4,0.05898134318588646,-0.020255467429979634,-0.343421603101547,0.5797445325700203
2921906,Mucugê,BA,Nordeste,85,0.42040167851433363,0.38823529411764707,0.05349782407152172,-0.032166384396686565,-0.6012652842418981,0.5795983214856664
1506203,Salinópolis,PA,Norte,525,0.42085483150023695,0.5085714285714286,0.02154051406086418,0.08771659707119162,4.072168232538111,0.579145168499763
5102694,Canabrava do Norte,MT,Centro-Oeste,73,0.4208832956427656,0.7808219178082192,0.05770549804044786,0.3599386221654536,6.237510018770823,0.5791167043572344
1716653,Pequizeiro,TO,Norte,55,0.4209778729214009,0.6181818181818182,0.06636371329952746,0.1972039452604173,2.97156285348821,0.5790221270785991
1505700,Ponta de Pedras,PA,Norte,296,0.4211342543422225,0.5844594594594594,0.028530474701035525,0.16332520511723692,5.724587719927035,0.5788657456577775
2903706,Boa Nova,BA,Nordeste,129,0.42132195896369823,0.46511627906976744,0.043375977389479764,0.04379432010606921,1.0096445715293763,0.5786780410363017
2704302,Maceió,AL,Nordeste,6460,0.42150667147483745,0.4072755417956656,0.006141230491344848,-0.014231129679171839,-2.3173091612875467,0.5784933285251626
2508604,Lucena,PB,Nordeste,176,0.42200612444929925,0.4431818181818182,0.03717885462642764,0.02117569373251893,0.5695628320262112,0.5779938755507008
3134004,Itinga,MG,Sudeste,108,0.42258626265754984,0.5833333333333334,0.047418946768802615,0.16074707067578353,3.3899333837912358,0.5774137373424502
2104206,Fortuna,MA,Nordeste,310,0.4228774163854259,0.7225806451612903,0.027965973612002416,0.29970322877586436,10.716709989572397,0.5771225836145741
