id_municipio,municipio,uf,regiao,n_alunos,taxa_prevista,taxa_observada,erro_padrao,residuo,residuo_z,risco,residuo_uf,residuo_ajustado,mun_lag_meta_ano_alvo,meta,distancia_ate_meta_pp,prob_nao_atingir,classificacao
4120705,Quatiguá,PR,Sul,94,0.7319196706647689,0.9042553191489362,0.045634465531730915,0.17233564848416727,3.7764362193381555,0.26808032933523107,0.07813155795034676,0.0942040905338205,80.0,0.8,-6.808034125616002,0.9321323834997074,risco crítico
5222005,Vianópolis,GO,Centro-Oeste,153,0.7480006320003528,0.8954248366013072,0.03509403517670046,0.1474242046009544,4.200833670413367,0.2519993679996472,0.10274857715476204,0.044675627446192356,80.0,0.8,-5.199937992057613,0.9307920098006355,risco crítico
3142304,Moeda,MG,Sudeste,53,0.6884538784338433,0.9056603773584906,0.06358344659952476,0.21720649892464727,3.416085640854057,0.3115461215661567,0.06756418903215056,0.14964230989249672,78.2,0.78199995,-9.354606720672065,0.9293859471326459,risco crítico
2102408,Cajapió,MA,Nordeste,68,0.5960129989997072,0.6323529411764706,0.059488434172259345,0.036339942176763396,0.6108740746400322,0.40398700100029283,0.035901965390226165,0.0004379767865372308,68.3,0.683,-8.698702913368518,0.928163795271262,risco crítico
2309102,Mulungu,CE,Nordeste,108,0.7384178539716123,0.8888888888888888,0.04226008755271301,0.15047103491727654,3.560594490713889,0.2615821460283877,0.15967059056633892,-0.009199555649062385,80.0,0.8,-6.158215794931666,0.9274718857258208,risco crítico
1505635,Piçarra,PA,Norte,153,0.5612112491831144,0.5686274509803921,0.04011200668749432,0.007416201797277755,0.18488732949852388,0.4387887508168856,-0.03835117000600896,0.045767371803286716,61.89,0.6189,-5.768875186592737,0.9248101538191295,risco crítico
2615003,Taquaritinga do Norte,PE,Nordeste,235,0.5843776168911164,0.5957446808510638,0.032144762270850696,0.011367063959947354,0.3536210305171602,0.41562238310888355,0.056513547646742324,-0.04514648368679497,63.02,0.6302,-4.582241152837819,0.922993877680554,risco crítico
4125407,São José da Boa Vista,PR,Sul,67,0.7222417030071544,0.7611940298507462,0.054678695545827674,0.038952326843591845,0.7123858105017311,0.2777582969928456,0.07813155795034676,-0.03917923110675492,80.0,0.8,-7.775830891377455,0.9225006878191766,risco crítico
2312007,Santana do Acaraú,CE,Nordeste,287,0.7644118242957675,0.9825783972125436,0.02503031864100415,0.2181665729167761,8.716092513476044,0.23558817570423252,0.15967059056633892,0.05849598235043718,80.0,0.8,-3.558818762516147,0.9224583076196283,risco crítico
2908002,Coaraci,BA,Nordeste,115,0.37427387609741786,0.391304347826087,0.04509952122600148,0.017030471728669117,0.3776197898715263,0.6257261239025822,-0.11217652645487203,0.12920699818354114,43.8,0.438,-6.372611746528051,0.9211737481817743,risco crítico
1501576,Bom Jesus do Tocantins,PA,Norte,178,0.5650199808694011,0.5280898876404494,0.03715318985606649,-0.03693009322895169,-0.9939952228064645,0.4349800191305989,-0.03835117000600896,0.001421076777057273,61.74,0.6174,-5.238000968922318,0.9207063608329431,risco crítico
2210953,Tamboril do Piauí,PI,Nordeste,43,0.6010242432606582,0.6511627906976745,0.07465186821400722,0.05013854743701629,0.6716315162171467,0.3989757567393418,0.039222924566388706,0.010915622870627584,70.55,0.7055,-10.447576341506204,0.9191694018779935,risco crítico
4203154,Calmon,SC,Sul,75,0.5780569624702712,0.5866666666666667,0.05700040376586761,0.008609704196395507,0.15104637208817598,0.42194303752972884,0.05230326180180411,-0.043693557605408606,65.76,0.65760005,-7.9543082733891435,0.9185648501806232,risco crítico
4211603,Nova Veneza,SC,Sul,152,0.6587703796475876,0.743421052631579,0.038436774783301535,0.08465067298399143,2.202335483693264,0.34122962035241244,0.05230326180180411,0.03234741118218731,71.23,0.71230006,-5.352968253197787,0.9181399592372728,risco crítico
3139508,Manhumirim,MG,Sudeste,207,0.658461069800816,0.6956521739130435,0.032959039608408375,0.03719110411222748,1.1284037567265595,0.341538930199184,0.06756418903215056,-0.030373084919923077,70.43,0.7043,-4.58389165616413,0.9178545852871562,risco crítico
4103040,Boa Ventura de São Roque,PR,Sul,64,0.674548707113116,0.59375,0.05855336571454621,-0.08079870711311599,-1.3799156739685665,0.325451292886884,0.07813155795034676,-0.15893026506346275,75.58,0.7558,-8.125130166068772,0.9173774571585105,risco crítico
4123709,Santa Isabel do Ivaí,PR,Sul,107,0.7414259808304944,0.7476635514018691,0.04231974357330723,0.006237570571374751,0.1473915020437184,0.2585740191695056,0.07813155795034676,-0.07189398737897201,80.0,0.8,-5.8574031090434575,0.9168334554615637,risco crítico
3142403,Moema,MG,Sudeste,90,0.7360576516536527,0.8222222222222222,0.04645019498095041,0.08616457056856952,1.854988350509751,0.26394234834634733,0.06756418903215056,0.018600381536418964,80.0,0.8,-6.394236026727629,0.9156787674439191,risco crítico
2902807,Barra da Estiva,BA,Nordeste,265,0.48654675913290824,0.4716981132075472,0.03069159484835762,-0.01484864592536106,-0.4838017052787873,0.5134532408670918,-0.11217652645487203,0.09732788052951097,52.87,0.5287,-4.2153234954311,0.9151930642105832,risco crítico
2506004,Esperança,PB,Nordeste,253,0.6033078979625474,0.6442687747035574,0.030748292619565906,0.04096087674101001,1.332134998446892,0.39669210203745264,-0.03568338079084338,0.07664425753185339,64.55,0.6455,-4.219210632898706,0.9149958606334577,risco crítico
2406304,Lagoa de Pedras,RN,Nordeste,49,0.43348189475975357,0.30612244897959184,0.07071697833563974,-0.12735944578016173,-1.8009740910546723,0.5665181052402464,-0.09364469258257188,-0.03371475319758985,52.99,0.5299,-9.641811964072861,0.9136275305679848,risco crítico
2414803,Vera Cruz,RN,Nordeste,132,0.5640852917560705,0.44696969696969696,0.0431446072305924,-0.11711559478637351,-2.7144897660194887,0.4359147082439295,-0.09364469258257188,-0.02347090220380163,62.26,0.62259996,-5.851466761740365,0.9124894217831734,risco crítico
4126504,Sertanópolis,PR,Sul,133,0.6325362821836926,0.6090225563909775,0.04179111451658027,-0.023513725792715157,-0.5626489282401475,0.3674637178163074,0.07813155795034676,-0.10164528374306192,68.91,0.6891,-5.656374490065796,0.9120500059220129,risco crítico
3204807,São José do Calçado,ES,Sudeste,101,0.6919624837603823,0.6237623762376238,0.0459295187437443,-0.06820010752275851,-1.4848861775205846,0.3080375162396177,0.07975548994201592,-0.14795559746477444,75.36,0.7536,-6.163751757476177,0.9102023672194586,risco crítico
3121209,Delfinópolis,MG,Sudeste,88,0.7300877956065766,0.6818181818181818,0.04728968470350491,-0.04826961378839478,-1.0207218358725332,0.26991220439342345,0.06756418903215056,-0.11583380282054534,79.34,0.7934,-6.33121939983734,0.9096847353965616,risco crítico
5217104,Piracanjuba,GO,Centro-Oeste,208,0.6548825071434986,0.7211538461538461,0.03296226043007913,0.06627133901034754,2.0105216737464033,0.3451174928565014,0.10274857715476204,-0.0364772381444145,69.9,0.699,-4.411749381017572,0.9096209361779283,risco crítico
2103901,Duque Bacelar,MA,Nordeste,169,0.662450917821777,0.8165680473372781,0.03634809517857231,0.15411712951550105,4.240033178034462,0.337549082178223,0.035901965390226165,0.11821516412527489,71.09,0.71089995,-4.84490312520145,0.9087206467263299,risco crítico
4314159,Paverama,RS,Sul,60,0.577949277306898,0.4666666666666667,0.06366769859819012,-0.11128261064023137,-1.747866077939164,0.42205072269310195,-0.0742131756906475,-0.03706943494958387,66.28,0.6628,-8.48507367121144,0.908686912481957,risco crítico
2210102,São José do Peixe,PI,Nordeste,40,0.6671397795283501,0.75,0.07445359512209718,0.08286022047164987,1.1129109391664243,0.33286022047164987,0.039222924566388706,0.043637295905261164,76.6,0.766,-9.886019329193186,0.9078794814003917,risco crítico
4115002,Marilena,PR,Sul,86,0.7375647759615664,0.7558139534883721,0.047429464892096436,0.01824917752680566,0.38476456709606843,0.26243522403843356,0.07813155795034676,-0.059882380423541104,80.0,0.8,-6.243523595936251,0.9059768648416773,risco crítico
2921203,Miguel Calmon,BA,Nordeste,184,0.4821613892316575,0.3695652173913043,0.036820570070980815,-0.1125961718403532,-3.0579692716135587,0.5178386107683425,-0.11217652645487203,-0.00041964538548117103,53.06,0.5306,-4.843862211706684,0.905834341684917,risco crítico
1600253,Itaubal,AP,Norte,105,0.48930936447353685,0.41904761904761906,0.04874089785133486,-0.07026174542591779,-1.4415357230435906,0.5106906355264631,-0.13543326688745677,0.06517152146153898,55.34,0.5534,-6.409061559466994,0.9057324123139259,risco crítico
2701100,Branquinha,AL,Nordeste,118,0.7152124234253645,0.7966101694915254,0.04152025947946759,0.0813977460661609,1.9604344261483566,0.2847875765746355,-0.0917585721464571,0.173156318212618,76.97,0.7697,-5.448756732399462,0.9052926898159388,risco crítico
3147006,Paracatu,MG,Sudeste,951,0.6603529358090817,0.6919032597266036,0.015318407396140203,0.03155032391752188,2.0596347323594264,0.3396470641909183,0.06756418903215056,-0.036013865114628674,68.02,0.6802,-1.9847044926697088,0.9024491443314606,risco crítico
4312500,Mostardas,RS,Sul,130,0.5044034114571374,0.4076923076923077,0.043692755716330155,-0.09671110376482972,-2.2134356640884514,0.4955965885428626,-0.0742131756906475,-0.022497928074182216,56.1,0.561,-5.659657805244511,0.9023969537614542,risco crítico
2615102,Terezinha,PE,Nordeste,50,0.6130231799002135,0.76,0.06885585125268408,0.14697682009978652,2.134558173718856,0.3869768200997865,0.056513547646742324,0.0904632724530442,70.15,0.7015,-8.847681866927504,0.9005963715980356,risco crítico
1506195,Rurópolis,PA,Norte,320,0.5808788406365804,0.546875,0.027577064061547214,-0.03400384063658035,-1.2330478893869807,0.41912115936341965,-0.03835117000600896,0.00434732936942861,61.62,0.6162,-3.5321129608780977,0.8998707513258548,risco crítico
4104253,Campo Magro,PR,Sul,345,0.5980359802359736,0.5797101449275363,0.026393170151968365,-0.018325835308437344,-0.694340058542404,0.4019640197640264,0.07813155795034676,-0.09645739325878411,63.18,0.6318,-3.3764015663226843,0.8995991693803915,risco crítico
3306107,Valença,RJ,Sudeste,718,0.5961596657147468,0.5571030640668524,0.01830891291611021,-0.03905660164789437,-2.1332015629135497,0.40384033428525323,-0.013487646671521136,-0.025568954976373237,61.95,0.6195,-2.3340315688604063,0.8988110770399917,risco crítico
5211909,Jataí,GO,Centro-Oeste,1147,0.6483704687726107,0.7018308631211857,0.014097859505903644,0.05346039434857497,3.792093000088971,0.35162953122738927,0.10274857715476204,-0.049288182806187075,66.63,0.6663,-1.7929529987612658,0.8982762955000687,risco crítico
